issue,page_number,scan_rel_path,index,x0,y0,x1,y1,dpi,verdict,reason,inner_v,inner_h,gutters,gutter_share,line_span,lattice,glyph_share,glyph_of_ink,edge_fill,cells,filled_cells
1970_12,66,1970/12/IMG_0136_1L.tif,0,53,337,831,684,150,таблица,,4.0,2.0,6.0,0.086,0.063,1.0,0.0857,0.769,1.0,15.0,1.0
1971_01,3,1971/01/IMG_0004_2R.tif,0,63,167,849,1491,150,нет,"не таблица: рёбер на месте 39%, букв в краске 37%, колонок 5",5.0,6.0,1.0,0.068,0.083,1.0,0.0517,0.374,0.388,5.0,0.6
1971_01,4,1971/01/IMG_0005_0_1L.tif,0,81,89,822,1436,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.112,0.0,0.0522,0.789,0.714,2.0,1.0
1971_01,6,1971/01/IMG_0005_1_1L.tif,0,89,377,501,643,150,таблица,,4.0,2.0,1.0,0.036,0.083,1.0,0.0785,0.703,0.636,7.0,1.0
1971_01,22,1971/01/IMG_0013_1L.tif,0,127,320,781,706,150,таблица,,3.0,3.0,3.0,0.074,0.054,1.0,0.0818,0.772,0.875,13.0,0.923
1971_01,26,1971/01/IMG_0015_1L.tif,0,84,357,822,1066,150,таблица,,1.0,4.0,1.0,0.038,0.221,1.0,0.0988,0.876,1.0,10.0,1.0
1971_01,27,1971/01/IMG_0015_2R.tif,0,65,1041,840,1449,150,таблица,,3.0,1.0,11.0,0.184,0.045,1.0,0.0532,0.773,0.9,7.0,1.0
1971_01,28,1971/01/IMG_0016_1L.tif,0,87,674,825,908,150,таблица,,2.0,2.0,8.0,0.177,0.121,1.0,0.0402,0.609,0.833,6.0,0.667
1971_01,63,1971/01/IMG_0033_2R.tif,0,64,293,832,493,150,таблица,,5.0,3.0,3.0,0.053,0.057,1.0,0.0629,0.641,0.632,12.0,0.833
1971_01,91,1971/01/IMG_0047_2R.tif,0,60,91,845,605,150,таблица,,11.0,2.0,7.0,0.149,0.019,1.0,0.0788,0.771,1.0,18.0,0.944
1971_02,3,1971/02/IMG_0053_2R.tif,0,44,91,808,1409,150,нет,"не таблица: рёбер на месте 35%, букв в краске 36%, колонок 3",3.0,4.0,1.0,0.081,0.084,0.0,0.0496,0.362,0.353,3.0,1.0
1971_02,4,1971/02/IMG_0054_1L.tif,0,42,90,809,1417,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.108,0.0,0.0582,0.82,0.714,2.0,1.0
1971_03,3,1971/03/IMG_0103_2R.tif,0,49,104,819,1409,150,нет,"не таблица: рёбер на месте 38%, букв в краске 40%, колонок 12",12.0,5.0,2.0,0.079,0.082,1.0,0.0587,0.4,0.379,10.0,0.3
1971_03,4,1971/03/IMG_0104_1L.tif,0,62,89,815,1398,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.092,0.0,0.0727,0.84,0.714,2.0,1.0
1971_03,27,1971/03/IMG_0115_2R.tif,0,53,93,818,397,150,таблица,,5.0,3.0,3.0,0.061,0.047,1.0,0.0508,0.659,0.792,11.0,1.0
1971_03,38,1971/03/IMG_0121_1L.tif,0,57,247,822,721,150,таблица,,7.0,1.0,5.0,0.098,0.073,1.0,0.057,0.724,1.0,12.0,1.0
1971_03,42,1971/03/IMG_0123_1L.tif,0,73,68,504,1253,150,таблица,,9.0,29.0,1.0,0.06,0.023,1.0,0.037,0.476,0.62,50.0,0.48
1971_03,96,1971/03/IMG_0150_1L.tif,0,54,389,813,571,150,таблица,,3.0,1.0,5.0,0.087,0.078,1.0,0.0494,0.66,1.0,8.0,1.0
1971_04,3,1971/04/IMG_0004_2R.tif,0,61,95,825,1406,150,нет,"не таблица: рёбер на месте 41%, букв в краске 44%, колонок 6",6.0,4.0,3.0,0.101,0.099,0.0,0.0618,0.438,0.412,4.0,0.75
1971_04,4,1971/04/IMG_0005_1L.tif,0,66,91,815,1422,150,таблица,,2.0,2.0,0.0,0.0,0.137,0.0,0.0569,0.803,0.714,2.0,1.0
1971_04,7,1971/04/IMG_0006_2R.tif,0,63,501,816,864,150,таблица,,7.0,1.0,4.0,0.106,0.064,1.0,0.0791,0.774,1.0,12.0,1.0
1971_04,15,1971/04/IMG_0010_2R.tif,0,59,348,822,665,150,таблица,,9.0,5.0,0.0,0.0,0.067,1.0,0.0702,0.643,0.817,38.0,1.0
1971_04,31,1971/04/IMG_0018_2R.tif,0,71,769,817,1020,150,таблица,,3.0,1.0,5.0,0.135,0.048,1.0,0.0746,0.792,1.0,8.0,1.0
1971_04,33,1971/04/IMG_0019_2R.tif,0,67,833,815,1019,150,таблица,,3.0,1.0,12.0,0.273,0.045,1.0,0.0427,0.605,1.0,8.0,1.0
1971_04,69,1971/04/IMG_0037_2R.tif,0,68,639,817,833,150,таблица,,4.0,2.0,6.0,0.235,0.047,1.0,0.0455,0.606,0.727,10.0,1.0
1971_04,76,1971/04/IMG_0041_1L.tif,0,75,139,807,529,150,таблица,,9.0,8.0,0.0,0.0,0.051,1.0,0.0565,0.62,0.664,27.0,1.0
1971_04,77,1971/04/IMG_0041_2R.tif,0,69,282,811,561,150,таблица,,12.0,3.0,4.0,0.094,0.088,1.0,0.0837,0.699,0.827,28.0,0.75
1971_05,4,1971/05/IMG_0055_1L.tif,0,56,89,804,1411,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.096,0.0,0.0629,0.82,0.714,2.0,1.0
1971_05,28,1971/05/IMG_0067_1L.tif,0,37,132,821,781,150,таблица,,14.0,5.0,1.0,0.016,0.032,1.0,0.0986,0.735,0.722,39.0,0.974
1971_05,31,1971/05/IMG_0068_2R.tif,0,62,651,795,1133,150,таблица,,6.0,4.0,1.0,0.019,0.044,1.0,0.0792,0.768,0.816,24.0,0.917
1971_05,37,1971/05/IMG_0071_2R.tif,0,54,430,832,852,150,таблица,,9.0,2.0,4.0,0.126,0.045,1.0,0.0617,0.763,0.593,8.0,0.875
1971_05,43,1971/05/IMG_0074_2R.tif,0,57,140,803,1355,150,таблица,,42.0,28.0,0.0,0.0,0.017,1.0,0.0619,0.662,0.816,168.0,0.631
1971_05,44,1971/05/IMG_0075_1L.tif,0,55,118,808,1111,150,таблица,,18.0,18.0,0.0,0.0,0.033,1.0,0.055,0.623,0.802,106.0,0.575
1971_05,45,1971/05/IMG_0075_2R.tif,0,57,137,800,1352,150,таблица,,23.0,18.0,0.0,0.0,0.017,1.0,0.0596,0.637,0.761,96.0,0.781
1971_05,46,1971/05/IMG_0076_1L.tif,0,62,114,804,689,150,таблица,,19.0,11.0,5.0,0.11,0.011,1.0,0.0472,0.552,0.702,55.0,0.745
1971_05,47,1971/05/IMG_0076_2R.tif,0,60,148,800,932,150,таблица,,2.0,1.0,3.0,0.045,0.086,1.0,0.0879,0.894,1.0,6.0,1.0
1971_05,65,1971/05/IMG_0085_2R.tif,0,61,109,798,330,150,таблица,,21.0,2.0,1.0,0.015,0.011,1.0,0.0715,0.624,0.636,32.0,1.0
1971_05,77,1971/05/IMG_0091_2R.tif,0,62,299,799,581,150,таблица,,6.0,3.0,3.0,0.094,0.057,1.0,0.0633,0.704,0.71,13.0,0.923
1971_05,77,1971/05/IMG_0091_2R.tif,1,190,1193,663,1362,150,таблица,,1.0,1.0,5.0,0.148,0.247,1.0,0.0535,0.673,1.0,4.0,1.0
1971_06,3,1971/06/IMG_0104_2R.tif,0,63,95,791,1376,150,таблица,,4.0,5.0,1.0,0.056,0.093,1.0,0.0739,0.46,0.458,4.0,0.75
1971_06,4,1971/06/IMG_0105_1L.tif,0,53,91,804,1376,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.104,0.0,0.0653,0.845,0.714,2.0,1.0
1971_06,13,1971/06/IMG_0109_2R.tif,0,61,108,795,355,150,таблица,,4.0,1.0,9.0,0.184,0.061,1.0,0.0749,0.779,1.0,10.0,1.0
1971_06,31,1971/06/IMG_0118_2R.tif,0,57,135,805,632,150,таблица,,18.0,5.0,0.0,0.0,0.047,1.0,0.0531,0.626,0.616,36.0,0.889
1971_06,75,1971/06/IMG_0140_2R.tif,0,67,93,790,351,150,таблица,,4.0,2.0,14.0,0.29,0.054,1.0,0.0602,0.743,0.75,6.0,1.0
1971_06,84,1971/06/IMG_0145_1L.tif,0,51,230,808,518,150,таблица,,2.0,3.0,4.0,0.082,0.089,1.0,0.0569,0.705,0.882,10.0,1.0
1971_06,87,1971/06/IMG_0146_2R.tif,0,501,113,716,1382,150,таблица,,4.0,37.0,0.0,0.0,0.047,1.0,0.0993,0.704,0.607,43.0,1.0
1971_07,3,1971/07/IMG_0004_2R.tif,0,55,92,810,1414,150,таблица,,2.0,6.0,1.0,0.044,0.085,0.0,0.0599,0.411,0.5,3.0,1.0
1971_07,4,1971/07/IMG_0005_1L.tif,0,73,94,796,1392,150,таблица,,5.0,2.0,0.0,0.0,0.113,0.0,0.0718,0.857,0.714,2.0,1.0
1971_07,86,1971/07/IMG_0046_1L.tif,0,66,347,800,730,150,таблица,,9.0,1.0,6.0,0.214,0.02,1.0,0.0673,0.768,1.0,12.0,1.0
1971_07,88,1971/07/IMG_0047_1L.tif,0,85,579,401,787,150,нет,"не таблица: рёбер на месте 29%, букв в краске 8%, колонок 24",24.0,0.0,7.0,0.634,0.019,0.0,0.0147,0.076,0.294,6.0,0.5
1971_07,88,1971/07/IMG_0047_1L.tif,1,448,669,780,822,150,таблица,,16.0,0.0,3.0,0.958,0.032,0.0,0.0039,0.021,0.818,10.0,0.1
1971_08,3,1971/08/IMG_0054_2R.tif,0,92,97,865,1417,150,нет,"не таблица: рёбер на месте 46%, букв в краске 38%, колонок 4",4.0,5.0,2.0,0.117,0.1,0.0,0.0539,0.381,0.462,3.0,1.0
1971_08,4,1971/08/IMG_0055_1L.tif,0,105,87,842,1402,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.132,0.0,0.06,0.829,0.714,2.0,1.0
1971_08,20,1971/08/IMG_0062_1L.tif,0,96,764,846,1154,150,таблица,,3.0,1.0,3.0,0.06,0.077,1.0,0.0787,0.81,1.0,8.0,1.0
1971_08,22,1971/08/IMG_0063_1L.tif,0,102,89,848,314,150,таблица,,3.0,1.0,2.0,0.033,0.096,1.0,0.0829,0.778,1.0,8.0,1.0
1971_08,28,1971/08/IMG_0066_1L.tif,0,101,807,855,1020,150,таблица,,15.0,3.0,6.0,0.126,0.015,1.0,0.0834,0.645,0.724,27.0,1.0
1971_08,29,1971/08/IMG_0066_2R.tif,0,89,332,865,753,150,таблица,,15.0,3.0,1.0,0.014,0.014,1.0,0.0693,0.615,0.871,35.0,0.971
1971_08,33,1971/08/IMG_0068_2R.tif,0,100,213,853,741,150,таблица,,5.0,2.0,1.0,0.013,0.048,1.0,0.069,0.842,0.765,8.0,1.0
1971_08,34,1971/08/IMG_0069_1L.tif,0,98,750,861,1285,150,таблица,,8.0,5.0,3.0,0.039,0.104,1.0,0.0915,0.804,0.789,17.0,1.0
1971_08,63,1971/08/IMG_0083_2R.tif,0,104,92,852,348,150,таблица,,4.0,1.0,8.0,0.179,0.031,1.0,0.0788,0.81,1.0,6.0,1.0
1971_08,68,1971/08/IMG_0086_1L.tif,0,99,204,847,437,150,таблица,,2.0,2.0,9.0,0.193,0.118,1.0,0.0638,0.724,0.833,7.0,1.0
1971_08,70,1971/08/IMG_0087_1L.tif,0,103,457,365,668,150,таблица,,1.0,1.0,2.0,0.126,0.115,1.0,0.0708,0.756,1.0,4.0,1.0
1971_08,71,1971/08/IMG_0087_2R.tif,0,106,581,848,750,150,таблица,,9.0,1.0,4.0,0.076,0.02,1.0,0.0806,0.795,0.938,11.0,1.0
1971_08,79,1971/08/IMG_0091_2R.tif,0,103,638,849,914,150,таблица,,6.0,1.0,7.0,0.297,0.034,1.0,0.032,0.527,0.938,11.0,0.727
1971_09,3,1971/09/IMG_0103_2R.tif,0,69,90,802,1424,150,нет,"одна вертикаль, и краска на 57% состоит из штрихов",1.0,4.0,1.0,0.066,0.082,1.0,0.0618,0.433,0.6,4.0,0.75
1971_09,4,1971/09/IMG_0104_1L.tif,0,47,90,810,1424,150,таблица,,2.0,2.0,0.0,0.0,0.125,0.0,0.0807,0.861,0.714,2.0,1.0
1971_09,14,1971/09/IMG_0109_1L.tif,0,49,547,811,867,150,таблица,,1.0,2.0,8.0,0.143,0.101,1.0,0.0508,0.758,0.857,5.0,1.0
1971_09,50,1971/09/IMG_0127_1L.tif,0,56,1129,806,1439,150,таблица,,11.0,1.0,8.0,0.141,0.028,1.0,0.0918,0.743,1.0,22.0,1.0
1971_09,78,1971/09/IMG_0141_1L.tif,0,56,881,818,1141,150,таблица,,11.0,2.0,6.0,0.108,0.08,1.0,0.0481,0.615,0.667,12.0,0.583
1971_09,79,1971/09/IMG_0141_2R.tif,0,66,946,800,1393,150,таблица,,14.0,6.0,0.0,0.0,0.029,1.0,0.07,0.634,0.838,39.0,0.974
1971_09,81,1971/09/IMG_0142_2R.tif,0,57,430,801,658,150,таблица,,15.0,4.0,0.0,0.0,0.014,1.0,0.0962,0.67,0.394,16.0,1.0
1971_09,95,1971/09/IMG_0149_2R.tif,0,219,79,802,1421,150,таблица,,1.0,6.0,7.0,0.217,0.024,1.0,0.0571,0.794,1.0,14.0,1.0
1971_09,96,1971/09/IMG_0150_1L.tif,0,65,90,812,1426,150,таблица,,1.0,6.0,8.0,0.219,0.017,1.0,0.059,0.825,1.0,14.0,1.0
1971_09,97,1971/09/IMG_0150_2R.tif,0,82,93,791,1431,150,таблица,,2.0,6.0,9.0,0.194,0.018,1.0,0.0536,0.799,0.844,16.0,0.875
1971_09,98,1971/09/IMG_0151_1L.tif,0,93,91,603,1492,150,таблица,,1.0,6.0,3.0,0.093,0.022,1.0,0.0614,0.799,1.0,14.0,0.929
1971_10,3,1971/10/IMG_0004_2R.tif,0,49,99,812,1399,150,таблица,,2.0,4.0,1.0,0.046,0.077,1.0,0.0637,0.421,0.529,5.0,0.8
1971_10,4,1971/10/IMG_0005_1L.tif,0,44,90,816,1455,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.12,0.0,0.0515,0.825,0.714,2.0,1.0
1971_10,57,1971/10/IMG_0031_2R.tif,0,50,929,812,1157,150,таблица,,5.0,1.0,5.0,0.126,0.053,1.0,0.0741,0.737,1.0,10.0,0.9
1971_10,58,1971/10/IMG_0032_1L.tif,0,65,360,799,620,150,таблица,,4.0,1.0,1.0,0.013,0.033,1.0,0.0876,0.793,1.0,10.0,0.9
1971_10,67,1971/10/IMG_0036_2R.tif,0,55,1157,811,1381,150,таблица,,9.0,1.0,10.0,0.219,0.048,1.0,0.0825,0.758,1.0,12.0,1.0
1971_10,94,1971/10/IMG_0050_1L.tif,0,67,691,803,1024,150,таблица,,2.0,1.0,8.0,0.199,0.071,1.0,0.0745,0.8,0.857,5.0,1.0
1971_10,97,1971/10/IMG_0051_2R.tif,0,52,905,437,1254,150,таблица,,6.0,2.0,1.0,0.074,0.092,1.0,0.0855,0.768,0.824,10.0,0.9
1971_11,3,1971/11/IMG_0054_2R.tif,0,51,96,798,1392,150,нет,"не таблица: рёбер на месте 37%, букв в краске 42%, колонок 6",6.0,4.0,2.0,0.153,0.087,1.0,0.062,0.421,0.368,5.0,0.6
1971_11,4,1971/11/IMG_0055_1L.tif,0,58,975,791,1414,150,нет,нет внутренних вертикальных линеек — это рамка вокруг текста,0.0,2.0,0.0,0.0,0.188,0.0,0.0467,0.797,1.0,1.0,1.0
1971_11,9,1971/11/IMG_0057_2R.tif,0,47,208,804,435,150,таблица,,5.0,2.0,6.0,0.162,0.058,1.0,0.0689,0.678,0.864,13.0,0.923
1971_11,14,1971/11/IMG_0060_1L.tif,0,52,314,796,491,150,таблица,,1.0,1.0,11.0,0.234,0.087,1.0,0.0433,0.596,1.0,4.0,1.0
1971_11,20,1971/11/IMG_0063_1L.tif,0,50,493,795,941,150,таблица,,7.0,3.0,3.0,0.052,0.059,1.0,0.0894,0.759,0.75,19.0,1.0
1971_11,21,1971/11/IMG_0063_2R.tif,0,46,452,801,900,150,таблица,,8.0,3.0,4.0,0.112,0.058,1.0,0.1005,0.77,0.712,17.0,1.0
1971_11,23,1971/11/IMG_0064_2R.tif,0,51,483,802,765,150,таблица,,17.0,2.0,0.0,0.0,0.019,1.0,0.0766,0.675,0.774,26.0,1.0
1971_11,47,1971/11/IMG_0076_2R.tif,0,49,97,801,266,150,таблица,,2.0,1.0,5.0,0.241,0.038,1.0,0.0393,0.568,1.0,4.0,1.0
1971_11,51,1971/11/IMG_0078_2R.tif,0,57,366,805,965,150,таблица,,9.0,4.0,1.0,0.019,0.053,1.0,0.0876,0.791,0.895,22.0,0.955
1971_11,59,1971/11/IMG_0082_2R.tif,0,109,90,448,1392,150,таблица,,3.0,38.0,1.0,0.065,0.029,1.0,0.0535,0.514,0.69,49.0,1.0
1971_11,60,1971/11/IMG_0083_1L.tif,0,55,397,800,1005,150,таблица,,12.0,3.0,4.0,0.113,0.044,1.0,0.0853,0.766,0.81,19.0,1.0
1971_11,69,1971/11/IMG_0087_2R.tif,0,143,238,702,1040,150,нет,"не таблица: рёбер на месте 40%, букв в краске 1%, колонок 39",39.0,5.0,8.0,0.785,0.011,1.0,0.0014,0.008,0.403,5.0,0.2
1971_11,71,1971/11/IMG_0088_2R.tif,0,58,511,797,815,150,таблица,,3.0,2.0,2.0,0.065,0.047,1.0,0.072,0.76,0.647,7.0,1.0
1971_11,73,1971/11/IMG_0089_2R.tif,0,166,532,696,706,150,таблица,,4.0,2.0,1.0,0.044,0.075,1.0,0.0693,0.662,0.75,6.0,1.0
1971_11,77,1971/11/IMG_0091_2R.tif,0,52,169,802,447,150,таблица,,9.0,3.0,2.0,0.087,0.035,1.0,0.0846,0.679,0.712,19.0,1.0
1971_12,3,1971/12/IMG_0104_2R.tif,0,66,94,801,1368,150,нет,"не таблица: рёбер на месте 47%, букв в краске 41%, колонок 2",2.0,4.0,2.0,0.13,0.08,1.0,0.0595,0.41,0.471,4.0,0.75
1971_12,4,1971/12/IMG_0105_1L.tif,0,58,90,812,1386,150,таблица,,3.0,2.0,0.0,0.0,0.085,0.0,0.0555,0.83,0.571,1.0,1.0
1971_12,28,1971/12/IMG_0117_1L.tif,0,48,470,820,868,150,таблица,,17.0,3.0,0.0,0.0,0.028,1.0,0.0974,0.727,0.836,34.0,0.971
1971_12,30,1971/12/IMG_0118_1L.tif,0,57,633,811,947,150,таблица,,9.0,3.0,6.0,0.135,0.038,1.0,0.0732,0.699,0.864,31.0,0.839
1971_12,32,1971/12/IMG_0119_1L.tif,0,52,289,808,632,150,таблица,,16.0,3.0,2.0,0.037,0.012,1.0,0.0959,0.707,0.839,39.0,1.0
1971_12,32,1971/12/IMG_0119_1L.tif,1,56,840,808,1126,150,таблица,,5.0,3.0,6.0,0.136,0.069,1.0,0.0582,0.646,0.774,15.0,1.0
1971_12,64,1971/12/IMG_0135_1L.tif,0,48,324,820,744,150,таблица,,10.0,2.0,3.0,0.09,0.034,1.0,0.0674,0.725,0.781,14.0,1.0
1972_01,3,1972/01/IMG_0004_2R.tif,0,53,90,816,1421,150,таблица,,2.0,4.0,2.0,0.102,0.087,0.0,0.0587,0.412,0.6,4.0,0.75
1972_01,4,1972/01/IMG_0005_1L.tif,0,68,87,800,1437,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.119,0.0,0.0786,0.862,0.714,2.0,1.0
1972_01,38,1972/01/IMG_0022_1L.tif,0,66,856,805,1065,150,таблица,,8.0,1.0,0.0,0.0,0.045,1.0,0.0627,0.676,1.0,14.0,1.0
1972_01,59,1972/01/IMG_0032_2R.tif,0,38,95,833,525,150,таблица,,8.0,2.0,7.0,0.207,0.044,1.0,0.0734,0.708,0.738,18.0,1.0
1972_01,63,1972/01/IMG_0034_2R.tif,0,42,338,825,809,150,таблица,,12.0,3.0,2.0,0.029,0.027,1.0,0.0572,0.641,0.877,35.0,0.743
1972_01,64,1972/01/IMG_0035_1L.tif,0,53,288,819,442,150,таблица,,8.0,1.0,7.0,0.139,0.048,1.0,0.0837,0.732,1.0,12.0,1.0
1972_01,66,1972/01/IMG_0036_1L.tif,0,71,796,801,1094,150,таблица,,7.0,3.0,5.0,0.089,0.045,1.0,0.0523,0.659,0.774,14.0,1.0
1972_01,67,1972/01/IMG_0036_2R.tif,0,55,770,820,1081,150,таблица,,4.0,1.0,4.0,0.153,0.043,1.0,0.075,0.782,1.0,8.0,1.0
1972_01,69,1972/01/IMG_0037_2R.tif,0,49,626,818,999,150,таблица,,14.0,10.0,1.0,0.012,0.01,1.0,0.0521,0.536,0.385,19.0,0.947
1972_01,69,1972/01/IMG_0037_2R.tif,1,49,1186,817,1337,150,таблица,,8.0,3.0,6.0,0.119,0.004,1.0,0.0485,0.49,0.492,9.0,1.0
1972_01,71,1972/01/IMG_0038_2R.tif,0,77,331,800,768,150,нет,"не таблица: рёбер на месте 32%, букв в краске 22%, колонок 31",31.0,37.0,1.0,0.031,0.058,1.0,0.0392,0.218,0.32,54.0,0.167
1972_01,75,1972/01/IMG_0040_2R.tif,0,50,244,822,529,150,таблица,,4.0,2.0,4.0,0.108,0.071,1.0,0.0512,0.653,0.941,12.0,1.0
1972_02,3,1972/02/IMG_0054_2R.tif,0,47,91,816,1424,150,нет,"одна вертикаль, и краска на 58% состоит из штрихов",1.0,4.0,2.0,0.067,0.094,1.0,0.0614,0.424,0.7,5.0,0.6
1972_02,4,1972/02/IMG_0055_1L.tif,0,49,91,807,1414,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.139,0.0,0.0476,0.809,0.571,1.0,1.0
1972_02,63,1972/02/IMG_0084_2R.tif,0,42,288,808,629,150,таблица,,2.0,2.0,2.0,0.036,0.048,1.0,0.0776,0.781,0.75,6.0,1.0
1972_02,66,1972/02/IMG_0086_1L.tif,0,160,408,696,607,150,таблица,,1.0,1.0,2.0,0.068,0.213,1.0,0.0967,0.778,1.0,4.0,1.0
1972_02,77,1972/02/IMG_0091_2R.tif,0,47,260,803,522,150,таблица,,5.0,2.0,4.0,0.054,0.075,1.0,0.0661,0.694,1.0,12.0,1.0
1972_03,3,1972/03/IMG_0104_2R.tif,0,69,133,819,1423,150,нет,"одна вертикаль, и краска на 59% состоит из штрихов",1.0,6.0,1.0,0.083,0.121,1.0,0.0574,0.409,0.438,4.0,0.75
1972_03,4,1972/03/IMG_0105_1L.tif,0,60,127,825,1428,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.114,0.0,0.0629,0.836,0.714,2.0,1.0
1972_03,20,1972/03/IMG_0113_1L.tif,0,63,389,837,618,150,таблица,,5.0,2.0,6.0,0.112,0.045,1.0,0.065,0.667,0.741,12.0,1.0
1972_03,56,1972/03/IMG_0131_1L.tif,0,68,390,835,620,150,таблица,,4.0,2.0,3.0,0.153,0.055,1.0,0.0612,0.666,0.818,11.0,1.0
1972_03,57,1972/03/IMG_0131_2R.tif,0,73,558,811,787,150,таблица,,7.0,2.0,6.0,0.149,0.041,1.0,0.0961,0.718,0.811,17.0,1.0
1972_04,3,1972/04/IMG_0004_2R.tif,0,54,89,826,1446,150,нет,"одна вертикаль, и краска на 62% состоит из штрихов",1.0,5.0,1.0,0.084,0.08,1.0,0.0512,0.383,0.615,5.0,0.6
1972_04,4,1972/04/IMG_0005_1L.tif,0,71,90,817,1435,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.125,0.0,0.0554,0.817,0.714,2.0,1.0
1972_04,29,1972/04/IMG_0017_2R.tif,0,62,500,832,784,150,таблица,,5.0,2.0,7.0,0.172,0.036,1.0,0.0692,0.74,0.824,9.0,1.0
1972_04,98,1972/04/IMG_0052_1L.tif,0,55,429,833,825,150,таблица,,2.0,1.0,4.0,0.101,0.024,1.0,0.0736,0.821,1.0,6.0,1.0
1972_05,3,1972/05/IMG_0054_2R.tif,0,52,90,812,1407,150,нет,"не таблица: рёбер на месте 41%, букв в краске 39%, колонок 2",2.0,5.0,3.0,0.125,0.102,1.0,0.0547,0.385,0.409,5.0,0.4
1972_05,4,1972/05/IMG_0055_1L.tif,0,60,91,807,1412,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.137,0.0,0.064,0.851,0.714,2.0,1.0
1972_05,7,1972/05/IMG_0056_2R.tif,0,51,405,814,823,150,таблица,,5.0,2.0,3.0,0.099,0.045,1.0,0.0687,0.79,0.682,10.0,1.0
1972_05,11,1972/05/IMG_0058_2R.tif,0,51,200,817,457,150,таблица,,4.0,1.0,10.0,0.201,0.047,1.0,0.0773,0.761,1.0,8.0,1.0
1972_05,12,1972/05/IMG_0059_1L.tif,0,57,772,817,1030,150,таблица,,6.0,1.0,6.0,0.139,0.058,1.0,0.0763,0.75,1.0,10.0,1.0
1972_05,33,1972/05/IMG_0069_2R.tif,0,58,680,815,952,150,таблица,,6.0,2.0,3.0,0.138,0.046,1.0,0.0566,0.642,0.875,18.0,1.0
1972_05,44,1972/05/IMG_0075_1L.tif,0,100,247,767,703,150,таблица,,11.0,3.0,0.0,0.0,0.01,1.0,0.0155,0.188,0.758,24.0,0.875
1972_05,58,1972/05/IMG_0082_1L.tif,0,56,326,809,500,150,таблица,,5.0,2.0,4.0,0.132,0.026,1.0,0.0691,0.673,0.727,11.0,0.818
1972_05,67,1972/05/IMG_0086_2R.tif,0,54,178,814,378,150,таблица,,5.0,1.0,1.0,0.015,0.128,1.0,0.072,0.7,1.0,10.0,1.0
1972_05,74,1972/05/IMG_0090_1L.tif,0,56,375,819,711,150,таблица,,3.0,1.0,3.0,0.077,0.112,1.0,0.0838,0.798,1.0,8.0,1.0
1972_05,74,1972/05/IMG_0090_1L.tif,1,56,760,819,959,150,таблица,,5.0,1.0,3.0,0.136,0.128,1.0,0.0654,0.699,1.0,8.0,1.0
1972_06,3,1972/06/IMG_0104_2R.tif,0,66,90,814,1375,150,нет,"не таблица: рёбер на месте 41%, букв в краске 40%, колонок 2",2.0,6.0,2.0,0.079,0.099,1.0,0.0583,0.399,0.409,4.0,0.75
1972_06,4,1972/06/IMG_0105_1L.tif,0,65,87,820,1386,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.125,0.0,0.0508,0.794,0.571,1.0,1.0
1972_06,31,1972/06/IMG_0118_2R.tif,0,70,458,815,797,150,таблица,,6.0,2.0,3.0,0.046,0.056,1.0,0.0765,0.73,0.781,14.0,1.0
1972_06,35,1972/06/IMG_0120_2R.tif,0,69,764,826,1079,150,таблица,,4.0,2.0,4.0,0.121,0.054,1.0,0.0816,0.773,0.773,10.0,1.0
1972_06,37,1972/06/IMG_0121_2R.tif,0,57,477,828,862,150,таблица,,2.0,3.0,5.0,0.122,0.058,1.0,0.0666,0.766,0.75,6.0,1.0
1972_06,42,1972/06/IMG_0124_1L.tif,0,65,517,829,774,150,таблица,,3.0,2.0,4.0,0.113,0.087,1.0,0.074,0.757,0.647,7.0,1.0
1972_06,71,1972/06/IMG_0138_2R.tif,0,69,250,812,796,150,таблица,,21.0,15.0,0.0,0.0,0.086,1.0,0.0512,0.655,0.326,23.0,0.696
1972_06,75,1972/06/IMG_0140_2R.tif,0,72,89,815,368,150,таблица,,14.0,7.0,1.0,0.013,0.011,1.0,0.067,0.539,0.556,18.0,1.0
