issue,page_number,scan_rel_path,index,x0,y0,x1,y1,dpi,verdict,reason,inner_v,inner_h,gutters,gutter_share,line_span,lattice,glyph_share,glyph_of_ink,edge_fill,cells,filled_cells
1970_10,34,1970/10/IMG_0020_2R.jpg,0,51,731,835,1190,150,таблица,,8.0,2.0,3.0,0.069,0.05,1.0,0.059,0.644,1.0,21.0,1.0
1970_10,35,1970/10/IMG_0021_1L.jpg,0,72,310,819,633,150,таблица,,6.0,2.0,4.0,0.076,0.044,1.0,0.0613,0.665,1.0,15.0,1.0
1970_10,46,1970/10/IMG_0026_2R.jpg,0,53,955,836,1403,150,таблица,,6.0,2.0,5.0,0.116,0.051,1.0,0.1068,0.775,0.688,14.0,1.0
1970_10,47,1970/10/IMG_0027_1L.jpg,0,74,592,821,829,150,таблица,,4.0,1.0,1.0,0.021,0.046,1.0,0.0721,0.712,1.0,10.0,1.0
1970_10,48,1970/10/IMG_0027_2R.jpg,0,43,688,845,1045,150,таблица,,5.0,2.0,6.0,0.122,0.056,1.0,0.096,0.782,0.667,12.0,0.917
1970_10,59,1970/10/IMG_0033_1L.jpg,0,65,850,826,1177,150,таблица,,5.0,1.0,9.0,0.168,0.049,1.0,0.1088,0.793,1.0,12.0,1.0
1970_10,81,1970/10/IMG_0044_1L.jpg,0,63,139,832,429,150,таблица,,2.0,1.0,1.0,0.085,0.09,1.0,0.0925,0.808,1.0,6.0,1.0
1970_10,85,1970/10/IMG_0046_1L.jpg,0,57,874,838,1107,150,таблица,,8.0,3.0,1.0,0.014,0.065,1.0,0.0615,0.532,0.525,11.0,1.0
1970_10,85,1970/10/IMG_0046_1L.jpg,1,57,1146,836,1321,150,таблица,,8.0,4.0,2.0,0.047,0.033,1.0,0.0736,0.49,0.605,18.0,0.778
1970_10,86,1970/10/IMG_0046_2R.jpg,0,47,817,841,996,150,таблица,,17.0,3.0,7.0,0.229,0.011,1.0,0.0928,0.585,0.529,30.0,0.9
1970_11,3,1970/11/IMG_0054_2R.jpg,0,31,91,848,1403,150,нет,"не таблица: рёбер на месте 22%, букв в краске 61%, колонок 4",4.0,16.0,2.0,0.062,0.072,1.0,0.0698,0.614,0.224,4.0,0.75
1970_11,4,1970/11/IMG_0055_1L.jpg,0,34,88,842,1393,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.123,0.0,0.0526,0.776,0.714,2.0,1.0
1970_11,26,1970/11/IMG_0066_1L.jpg,0,54,1081,844,1418,150,таблица,,5.0,2.0,9.0,0.218,0.052,1.0,0.0935,0.776,0.778,12.0,1.0
1970_11,65,1970/11/IMG_0085_2R.jpg,0,50,749,816,1040,150,таблица,,9.0,2.0,12.0,0.208,0.029,1.0,0.0954,0.685,1.0,30.0,1.0
1970_11,67,1970/11/IMG_0086_2R.jpg,0,59,404,818,943,150,таблица,,4.0,4.0,1.0,0.013,0.051,1.0,0.0785,0.702,1.0,25.0,1.0
1970_11,68,1970/11/IMG_0087_1L.jpg,0,53,392,828,1119,150,таблица,,14.0,8.0,0.0,0.0,0.065,1.0,0.0706,0.645,0.72,45.0,0.956
1970_11,69,1970/11/IMG_0087_2R.jpg,0,55,479,820,793,150,таблица,,5.0,2.0,5.0,0.106,0.024,1.0,0.0538,0.639,0.955,14.0,1.0
1970_11,72,1970/11/IMG_0089_1L.jpg,0,52,716,835,1195,150,таблица,,5.0,3.0,5.0,0.105,0.033,1.0,0.0817,0.759,0.737,16.0,0.938
1970_11,83,1970/11/IMG_0094_2R.jpg,0,118,785,774,1042,150,нет,"не таблица: рёбер на месте 36%, букв в краске 42%, колонок 17",17.0,5.0,1.0,0.026,0.061,1.0,0.0605,0.416,0.357,18.0,0.722
1970_11,86,1970/11/IMG_0096_1L.jpg,0,162,410,719,647,150,таблица,,4.0,2.0,5.0,0.346,0.016,1.0,0.0313,0.466,0.773,10.0,1.0
1970_11,88,1970/11/IMG_0097_1L.jpg,0,43,325,838,643,150,таблица,,21.0,14.0,3.0,0.124,0.092,1.0,0.0706,0.435,0.571,70.0,0.243
1970_11,92,1970/11/IMG_0099_1L.jpg,0,49,788,829,1052,150,таблица,,3.0,2.0,6.0,0.107,0.101,1.0,0.0784,0.699,0.882,10.0,1.0
1970_12,3,1970/12/IMG_0104_2R.jpg,0,65,89,814,1401,150,таблица,,8.0,15.0,1.0,0.047,0.101,1.0,0.0726,0.602,0.291,4.0,0.75
1970_12,4,1970/12/IMG_0105_1L.jpg,0,45,89,837,1422,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,4.0,0.0,0.0,0.104,0.0,0.0826,0.821,0.462,2.0,1.0
1970_12,66,1970/12/IMG_0136_1L.jpg,0,53,337,831,684,150,таблица,,4.0,2.0,6.0,0.081,0.06,1.0,0.1037,0.777,1.0,15.0,1.0
1971_01,3,1971/01/IMG_0004_2R.jpg,0,61,167,849,1491,150,нет,"не таблица: рёбер на месте 42%, букв в краске 39%, колонок 4",4.0,4.0,3.0,0.084,0.084,1.0,0.0581,0.393,0.419,5.0,0.6
1971_01,4,1971/01/IMG_0005_0_1L.jpg,0,80,88,822,1437,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.121,0.0,0.0604,0.773,0.714,2.0,1.0
1971_01,6,1971/01/IMG_0005_1_1L.jpg,0,89,377,502,643,150,таблица,,4.0,2.0,1.0,0.036,0.099,1.0,0.0966,0.716,0.636,7.0,1.0
1971_01,22,1971/01/IMG_0013_1L.jpg,0,127,320,781,706,150,таблица,,3.0,3.0,3.0,0.068,0.054,1.0,0.0987,0.779,0.875,13.0,0.923
1971_01,26,1971/01/IMG_0015_1L.jpg,0,84,357,822,1066,150,таблица,,1.0,4.0,1.0,0.038,0.256,1.0,0.1211,0.881,1.0,10.0,1.0
1971_01,27,1971/01/IMG_0015_2R.jpg,0,64,1040,841,1449,150,таблица,,3.0,1.0,10.0,0.169,0.054,1.0,0.0639,0.783,1.0,8.0,1.0
1971_01,28,1971/01/IMG_0016_1L.jpg,0,86,674,825,908,150,таблица,,2.0,2.0,8.0,0.169,0.133,1.0,0.0483,0.612,0.833,6.0,0.667
1971_01,63,1971/01/IMG_0033_2R.jpg,0,63,292,833,493,150,таблица,,5.0,3.0,2.0,0.037,0.058,1.0,0.0772,0.635,0.632,12.0,0.833
1971_01,91,1971/01/IMG_0047_2R.jpg,0,59,91,845,606,150,таблица,,11.0,2.0,7.0,0.145,0.015,1.0,0.0939,0.781,1.0,18.0,0.944
1971_02,3,1971/02/IMG_0053_2R.jpg,0,44,90,809,1410,150,нет,"не таблица: рёбер на месте 35%, букв в краске 39%, колонок 2",2.0,4.0,3.0,0.113,0.082,1.0,0.0574,0.387,0.353,3.0,1.0
1971_02,4,1971/02/IMG_0054_1L.jpg,0,42,87,809,1417,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.123,0.0,0.0671,0.82,0.714,2.0,1.0
1971_03,3,1971/03/IMG_0103_2R.jpg,0,49,104,821,1410,150,нет,"не таблица: рёбер на месте 37%, букв в краске 42%, колонок 17",17.0,4.0,4.0,0.109,0.083,1.0,0.0659,0.416,0.366,11.0,0.273
1971_03,4,1971/03/IMG_0104_1L.jpg,0,62,89,815,1398,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.088,0.0,0.0859,0.836,0.714,2.0,1.0
1971_03,27,1971/03/IMG_0115_2R.jpg,0,53,93,818,397,150,таблица,,6.0,3.0,4.0,0.073,0.047,1.0,0.0608,0.666,0.833,12.0,1.0
1971_03,38,1971/03/IMG_0121_1L.jpg,0,57,247,823,721,150,таблица,,6.0,1.0,5.0,0.093,0.082,1.0,0.0696,0.735,1.0,12.0,1.0
1971_03,42,1971/03/IMG_0123_1L.jpg,0,72,67,504,1253,150,таблица,,8.0,28.0,1.0,0.06,0.023,1.0,0.0441,0.479,0.647,58.0,0.5
1971_03,96,1971/03/IMG_0150_1L.jpg,0,53,389,817,571,150,таблица,,3.0,1.0,4.0,0.088,0.084,1.0,0.0598,0.662,1.0,8.0,1.0
1971_04,3,1971/04/IMG_0004_2R.jpg,0,61,95,826,1406,150,нет,"не таблица: рёбер на месте 41%, букв в краске 46%, колонок 3",3.0,4.0,3.0,0.102,0.103,0.0,0.0698,0.458,0.412,4.0,0.75
1971_04,4,1971/04/IMG_0005_1L.jpg,0,66,91,815,1422,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.142,0.0,0.067,0.801,0.714,2.0,1.0
1971_04,7,1971/04/IMG_0006_2R.jpg,0,63,501,816,883,150,таблица,,6.0,1.0,5.0,0.116,0.071,1.0,0.0911,0.773,1.0,12.0,1.0
1971_04,15,1971/04/IMG_0010_2R.jpg,0,59,348,822,665,150,таблица,,8.0,5.0,1.0,0.027,0.072,1.0,0.081,0.613,0.817,38.0,1.0
1971_04,31,1971/04/IMG_0018_2R.jpg,0,71,769,817,1020,150,таблица,,3.0,1.0,5.0,0.13,0.047,1.0,0.0928,0.799,1.0,8.0,1.0
1971_04,33,1971/04/IMG_0019_2R.jpg,0,66,833,818,1019,150,таблица,,3.0,1.0,11.0,0.253,0.047,1.0,0.0529,0.606,1.0,8.0,1.0
1971_04,69,1971/04/IMG_0037_2R.jpg,0,68,639,817,833,150,таблица,,4.0,2.0,6.0,0.234,0.047,1.0,0.055,0.611,0.727,10.0,1.0
1971_04,76,1971/04/IMG_0041_1L.jpg,0,75,139,807,529,150,таблица,,9.0,8.0,0.0,0.0,0.052,1.0,0.0685,0.623,0.673,28.0,1.0
1971_04,77,1971/04/IMG_0041_2R.jpg,0,68,282,812,562,150,таблица,,11.0,3.0,4.0,0.076,0.079,1.0,0.1004,0.692,0.789,25.0,0.88
1971_05,4,1971/05/IMG_0055_1L.jpg,0,56,88,804,1411,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.128,0.0,0.0729,0.81,0.714,2.0,1.0
1971_05,28,1971/05/IMG_0067_1L.jpg,0,37,131,821,781,150,таблица,,11.0,5.0,1.0,0.015,0.033,1.0,0.1181,0.733,0.722,39.0,0.974
1971_05,31,1971/05/IMG_0068_2R.jpg,0,62,651,796,1133,150,таблица,,6.0,4.0,1.0,0.025,0.044,1.0,0.0938,0.762,0.816,24.0,0.917
1971_05,37,1971/05/IMG_0071_2R.jpg,0,54,430,832,852,150,таблица,,7.0,2.0,4.0,0.123,0.046,1.0,0.0733,0.761,0.688,12.0,0.833
1971_05,43,1971/05/IMG_0074_2R.jpg,0,57,139,803,1355,150,таблица,,31.0,27.0,0.0,0.0,0.019,1.0,0.0722,0.648,0.835,174.0,0.621
1971_05,44,1971/05/IMG_0075_1L.jpg,0,54,118,809,1111,150,таблица,,18.0,19.0,0.0,0.0,0.036,1.0,0.0637,0.608,0.781,108.0,0.583
1971_05,45,1971/05/IMG_0075_2R.jpg,0,57,137,801,1352,150,таблица,,15.0,16.0,1.0,0.026,0.019,1.0,0.0698,0.622,0.771,97.0,0.784
1971_05,46,1971/05/IMG_0076_1L.jpg,0,61,114,804,689,150,таблица,,18.0,11.0,5.0,0.108,0.012,1.0,0.0538,0.531,0.702,55.0,0.745
1971_05,47,1971/05/IMG_0076_2R.jpg,0,60,148,800,932,150,таблица,,2.0,1.0,2.0,0.03,0.078,1.0,0.1052,0.899,1.0,6.0,1.0
1971_05,55,1971/05/IMG_0080_2R.jpg,0,58,527,801,831,150,таблица,,4.0,1.0,8.0,0.332,0.047,1.0,0.0588,0.71,1.0,10.0,1.0
1971_05,65,1971/05/IMG_0085_2R.jpg,0,61,109,798,330,150,таблица,,16.0,2.0,1.0,0.013,0.011,1.0,0.085,0.603,0.636,32.0,1.0
1971_05,77,1971/05/IMG_0091_2R.jpg,0,62,299,799,581,150,таблица,,5.0,3.0,3.0,0.096,0.058,1.0,0.0755,0.695,0.742,14.0,0.929
1971_05,77,1971/05/IMG_0091_2R.jpg,1,189,1193,663,1362,150,таблица,,1.0,1.0,5.0,0.146,0.251,1.0,0.0643,0.7,1.0,4.0,1.0
1971_06,3,1971/06/IMG_0104_2R.jpg,0,65,95,791,1377,150,нет,"не таблица: рёбер на месте 41%, букв в краске 49%, колонок 3",3.0,4.0,2.0,0.069,0.098,1.0,0.0839,0.485,0.412,4.0,0.75
1971_06,4,1971/06/IMG_0105_1L.jpg,0,53,91,804,1377,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.127,0.0,0.076,0.842,0.714,2.0,1.0
1971_06,13,1971/06/IMG_0109_2R.jpg,0,61,108,795,355,150,таблица,,4.0,1.0,9.0,0.182,0.063,1.0,0.0903,0.772,1.0,10.0,1.0
1971_06,31,1971/06/IMG_0118_2R.jpg,0,56,134,806,632,150,таблица,,16.0,5.0,0.0,0.0,0.048,1.0,0.0634,0.626,0.623,37.0,0.892
1971_06,75,1971/06/IMG_0140_2R.jpg,0,67,92,791,351,150,таблица,,3.0,2.0,13.0,0.256,0.05,1.0,0.073,0.743,0.75,6.0,1.0
1971_06,84,1971/06/IMG_0145_1L.jpg,0,51,229,808,518,150,таблица,,2.0,3.0,4.0,0.078,0.089,1.0,0.0682,0.701,0.882,10.0,1.0
1971_07,3,1971/07/IMG_0004_2R.jpg,0,54,82,810,1414,150,таблица,,2.0,6.0,2.0,0.081,0.091,0.0,0.0672,0.432,0.6,4.0,0.75
1971_07,4,1971/07/IMG_0005_1L.jpg,0,73,94,796,1393,150,таблица,,3.0,2.0,0.0,0.0,0.149,0.0,0.0841,0.855,0.714,2.0,1.0
1971_07,86,1971/07/IMG_0046_1L.jpg,0,66,347,800,730,150,таблица,,7.0,1.0,7.0,0.224,0.015,1.0,0.0796,0.757,1.0,12.0,1.0
1971_07,88,1971/07/IMG_0047_1L.jpg,0,85,578,402,838,150,нет,"не таблица: рёбер на месте 60%, букв в краске 3%, колонок 32",32.0,0.0,3.0,0.781,0.027,1.0,0.007,0.03,0.596,15.0,0.067
1971_07,88,1971/07/IMG_0047_1L.jpg,1,448,669,784,822,150,нет,"не таблица: рёбер на месте 34%, букв в краске 2%, колонок 16",16.0,3.0,1.0,1.0,0.045,1.0,0.0053,0.023,0.338,13.0,0.077
1971_07,95,1971/07/IMG_0050_2R.jpg,0,50,235,428,634,150,таблица,,5.0,3.0,2.0,0.079,0.094,1.0,0.1259,0.809,0.708,9.0,1.0
1971_08,3,1971/08/IMG_0054_2R.jpg,0,92,97,865,1417,150,нет,"не таблица: рёбер на месте 50%, букв в краске 40%, колонок 4",4.0,4.0,2.0,0.128,0.105,0.0,0.0609,0.403,0.5,3.0,1.0
1971_08,4,1971/08/IMG_0055_1L.jpg,0,105,87,842,1402,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.143,0.0,0.07,0.825,0.714,2.0,1.0
1971_08,20,1971/08/IMG_0062_1L.jpg,0,96,764,846,1154,150,таблица,,3.0,1.0,3.0,0.057,0.079,1.0,0.0953,0.818,1.0,8.0,1.0
1971_08,22,1971/08/IMG_0063_1L.jpg,0,101,89,848,315,150,таблица,,3.0,1.0,2.0,0.044,0.102,1.0,0.0977,0.77,1.0,8.0,1.0
1971_08,28,1971/08/IMG_0066_1L.jpg,0,101,807,856,1020,150,таблица,,13.0,3.0,6.0,0.124,0.015,1.0,0.1011,0.649,0.724,27.0,1.0
1971_08,29,1971/08/IMG_0066_2R.jpg,0,89,332,865,753,150,таблица,,14.0,3.0,1.0,0.012,0.015,1.0,0.0822,0.612,0.871,35.0,0.971
1971_08,33,1971/08/IMG_0068_2R.jpg,0,100,212,854,742,150,таблица,,3.0,2.0,0.0,0.0,0.048,1.0,0.0821,0.843,0.765,8.0,1.0
1971_08,33,1971/08/IMG_0068_2R.jpg,1,100,786,858,934,150,таблица,,4.0,2.0,3.0,0.277,0.119,1.0,0.0822,0.62,0.636,9.0,0.889
1971_08,34,1971/08/IMG_0069_1L.jpg,0,98,749,862,1285,150,таблица,,7.0,5.0,3.0,0.039,0.101,1.0,0.11,0.801,0.789,17.0,1.0
1971_08,63,1971/08/IMG_0083_2R.jpg,0,104,91,852,348,150,таблица,,4.0,1.0,7.0,0.176,0.032,1.0,0.0944,0.793,1.0,6.0,1.0
1971_08,68,1971/08/IMG_0086_1L.jpg,0,99,204,850,437,150,таблица,,2.0,2.0,9.0,0.186,0.111,1.0,0.0763,0.727,0.833,7.0,1.0
1971_08,70,1971/08/IMG_0087_1L.jpg,0,103,457,365,693,150,таблица,,1.0,1.0,2.0,0.121,0.13,1.0,0.0824,0.781,1.0,4.0,1.0
1971_08,71,1971/08/IMG_0087_2R.jpg,0,106,581,848,750,150,таблица,,8.0,1.0,4.0,0.073,0.022,1.0,0.0987,0.786,1.0,12.0,1.0
1971_08,79,1971/08/IMG_0091_2R.jpg,0,103,638,849,914,150,таблица,,5.0,1.0,6.0,0.295,0.034,1.0,0.0385,0.527,1.0,12.0,0.833
1971_09,3,1971/09/IMG_0103_2R.jpg,0,68,90,802,1424,150,нет,"одна вертикаль, и краска на 55% состоит из штрихов",1.0,4.0,1.0,0.066,0.099,1.0,0.0701,0.452,0.6,4.0,0.75
1971_09,4,1971/09/IMG_0104_1L.jpg,0,47,89,814,1424,150,таблица,,2.0,2.0,0.0,0.0,0.149,0.0,0.093,0.853,0.714,2.0,1.0
1971_09,14,1971/09/IMG_0109_1L.jpg,0,49,547,812,867,150,таблица,,1.0,2.0,8.0,0.141,0.124,1.0,0.0611,0.771,0.857,5.0,1.0
1971_09,50,1971/09/IMG_0127_1L.jpg,0,55,1129,811,1439,150,таблица,,11.0,1.0,7.0,0.148,0.029,1.0,0.1076,0.73,1.0,22.0,1.0
1971_09,78,1971/09/IMG_0141_1L.jpg,0,56,880,819,1141,150,таблица,,10.0,2.0,4.0,0.092,0.084,1.0,0.0576,0.616,0.667,12.0,0.583
1971_09,79,1971/09/IMG_0141_2R.jpg,0,65,945,800,1393,150,таблица,,14.0,6.0,0.0,0.0,0.029,1.0,0.0841,0.639,0.838,39.0,0.974
1971_09,81,1971/09/IMG_0142_2R.jpg,0,56,430,801,658,150,таблица,,14.0,4.0,0.0,0.0,0.012,1.0,0.1141,0.666,0.386,17.0,1.0
1971_09,95,1971/09/IMG_0149_2R.jpg,0,123,219,1465,803,150,таблица,,6.0,1.0,4.0,0.053,0.053,1.0,0.0667,0.785,1.0,14.0,1.0
1971_09,96,1971/09/IMG_0150_1L.jpg,0,116,64,1454,813,150,таблица,,6.0,1.0,4.0,0.039,0.047,1.0,0.0691,0.823,1.0,14.0,1.0
1971_09,98,1971/09/IMG_0151_1L.jpg,0,51,92,1453,604,150,таблица,,6.0,1.0,4.0,0.038,0.058,1.0,0.0718,0.798,1.0,14.0,0.929
1971_10,3,1971/10/IMG_0004_2R.jpg,0,48,98,812,1400,150,таблица,,2.0,4.0,2.0,0.066,0.084,1.0,0.0714,0.44,0.529,5.0,0.6
1971_10,4,1971/10/IMG_0005_1L.jpg,0,44,89,816,1455,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.142,0.0,0.0597,0.815,0.714,2.0,1.0
1971_10,57,1971/10/IMG_0031_2R.jpg,0,50,929,812,1157,150,таблица,,4.0,1.0,5.0,0.134,0.053,1.0,0.0897,0.734,1.0,10.0,0.9
1971_10,58,1971/10/IMG_0032_1L.jpg,0,65,360,799,620,150,таблица,,4.0,1.0,1.0,0.013,0.034,1.0,0.1057,0.799,1.0,10.0,0.9
1971_10,67,1971/10/IMG_0036_2R.jpg,0,55,1156,812,1381,150,таблица,,9.0,1.0,8.0,0.217,0.048,1.0,0.0981,0.761,1.0,12.0,1.0
1971_10,94,1971/10/IMG_0050_1L.jpg,0,67,691,803,1025,150,таблица,,2.0,1.0,7.0,0.201,0.089,1.0,0.0868,0.802,1.0,6.0,1.0
1971_10,97,1971/10/IMG_0051_2R.jpg,0,52,905,437,1254,150,таблица,,6.0,2.0,1.0,0.074,0.096,1.0,0.102,0.774,0.824,10.0,0.9
1971_11,3,1971/11/IMG_0054_2R.jpg,0,51,96,800,1391,150,нет,"не таблица: рёбер на месте 42%, букв в краске 45%, колонок 3",3.0,4.0,2.0,0.14,0.095,1.0,0.071,0.449,0.417,4.0,0.75
1971_11,4,1971/11/IMG_0055_1L.jpg,0,58,964,790,1413,150,нет,нет внутренних вертикальных линеек — это рамка вокруг текста,0.0,2.0,0.0,0.0,0.21,0.0,0.0592,0.796,1.0,1.0,1.0
1971_11,9,1971/11/IMG_0057_2R.jpg,0,47,208,803,435,150,таблица,,4.0,2.0,6.0,0.155,0.06,1.0,0.0917,0.682,0.864,13.0,0.923
1971_11,14,1971/11/IMG_0060_1L.jpg,0,51,313,795,490,150,таблица,,1.0,1.0,11.0,0.23,0.119,1.0,0.0594,0.621,1.0,4.0,1.0
1971_11,20,1971/11/IMG_0063_1L.jpg,0,50,492,795,941,150,таблица,,7.0,3.0,3.0,0.049,0.06,1.0,0.1149,0.761,0.75,19.0,1.0
1971_11,21,1971/11/IMG_0063_2R.jpg,0,45,451,800,899,150,таблица,,7.0,3.0,3.0,0.089,0.06,1.0,0.128,0.775,0.712,17.0,1.0
1971_11,23,1971/11/IMG_0064_2R.jpg,0,51,482,802,764,150,таблица,,12.0,2.0,0.0,0.0,0.032,1.0,0.0995,0.668,0.774,26.0,1.0
1971_11,47,1971/11/IMG_0076_2R.jpg,0,49,97,801,266,150,таблица,,1.0,1.0,5.0,0.237,0.044,1.0,0.0516,0.582,1.0,4.0,1.0
1971_11,51,1971/11/IMG_0078_2R.jpg,0,57,365,805,964,150,таблица,,5.0,3.0,1.0,0.019,0.053,1.0,0.1119,0.793,0.895,22.0,0.955
1971_11,59,1971/11/IMG_0082_2R.jpg,0,109,89,448,1391,150,таблица,,3.0,32.0,1.0,0.062,0.032,1.0,0.0699,0.522,0.702,53.0,0.962
1971_11,60,1971/11/IMG_0083_1L.jpg,0,55,397,800,1004,150,таблица,,11.0,3.0,5.0,0.136,0.046,1.0,0.1096,0.753,0.833,20.0,1.0
1971_11,69,1971/11/IMG_0087_2R.jpg,0,143,237,702,1039,150,нет,"не таблица: рёбер на месте 45%, букв в краске 0%, колонок 31",31.0,11.0,4.0,0.949,0.004,1.0,0.0005,0.002,0.446,8.0,0.125
1971_11,71,1971/11/IMG_0088_2R.jpg,0,58,510,797,814,150,таблица,,3.0,2.0,2.0,0.064,0.053,1.0,0.0922,0.768,0.647,7.0,1.0
1971_11,73,1971/11/IMG_0089_2R.jpg,0,166,531,696,705,150,таблица,,4.0,2.0,1.0,0.046,0.066,1.0,0.0875,0.66,0.75,6.0,1.0
1971_11,77,1971/11/IMG_0091_2R.jpg,0,52,169,802,447,150,таблица,,8.0,3.0,2.0,0.084,0.036,1.0,0.1123,0.682,0.712,19.0,1.0
1971_12,3,1971/12/IMG_0104_2R.jpg,0,66,93,801,1368,150,нет,"одна вертикаль, и краска на 57% состоит из штрихов",1.0,4.0,3.0,0.128,0.089,1.0,0.0673,0.432,0.6,4.0,0.75
1971_12,4,1971/12/IMG_0105_1L.jpg,0,58,90,812,1386,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.115,0.0,0.0639,0.817,0.571,1.0,1.0
1971_12,28,1971/12/IMG_0117_1L.jpg,0,48,469,821,869,150,таблица,,12.0,3.0,1.0,0.015,0.03,1.0,0.1172,0.724,0.849,35.0,0.971
1971_12,30,1971/12/IMG_0118_1L.jpg,0,57,633,811,947,150,таблица,,9.0,3.0,5.0,0.118,0.038,1.0,0.0902,0.707,0.864,31.0,0.871
1971_12,32,1971/12/IMG_0119_1L.jpg,0,52,289,808,632,150,таблица,,13.0,3.0,2.0,0.037,0.012,1.0,0.1161,0.708,0.839,39.0,1.0
1971_12,32,1971/12/IMG_0119_1L.jpg,1,55,840,808,1126,150,таблица,,4.0,3.0,6.0,0.132,0.064,1.0,0.0711,0.645,0.774,15.0,1.0
1971_12,64,1971/12/IMG_0135_1L.jpg,0,47,324,820,744,150,таблица,,9.0,2.0,3.0,0.074,0.035,1.0,0.0838,0.731,0.781,14.0,1.0
1972_01,3,1972/01/IMG_0004_2R.jpg,0,53,89,817,1422,150,таблица,,2.0,4.0,1.0,0.106,0.092,0.0,0.065,0.43,0.6,4.0,0.75
1972_01,4,1972/01/IMG_0005_1L.jpg,0,68,87,800,1437,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.126,0.0,0.0915,0.864,0.714,2.0,1.0
1972_01,38,1972/01/IMG_0022_1L.jpg,0,65,856,805,1066,150,таблица,,6.0,1.0,0.0,0.0,0.047,1.0,0.0787,0.693,1.0,14.0,1.0
1972_01,59,1972/01/IMG_0032_2R.jpg,0,37,95,834,525,150,таблица,,8.0,2.0,7.0,0.204,0.045,1.0,0.0904,0.709,0.738,18.0,1.0
1972_01,63,1972/01/IMG_0034_2R.jpg,0,42,338,825,809,150,таблица,,10.0,3.0,2.0,0.039,0.02,1.0,0.0692,0.65,0.877,35.0,0.743
1972_01,64,1972/01/IMG_0035_1L.jpg,0,53,288,819,442,150,таблица,,8.0,1.0,6.0,0.114,0.051,1.0,0.1012,0.73,1.0,12.0,1.0
1972_01,66,1972/01/IMG_0036_1L.jpg,0,70,796,802,1094,150,таблица,,8.0,3.0,5.0,0.101,0.045,1.0,0.0626,0.658,0.806,15.0,1.0
1972_01,67,1972/01/IMG_0036_2R.jpg,0,55,770,820,1081,150,таблица,,4.0,1.0,4.0,0.163,0.044,1.0,0.0893,0.79,1.0,8.0,1.0
1972_01,69,1972/01/IMG_0037_2R.jpg,0,48,626,818,999,150,таблица,,14.0,10.0,1.0,0.012,0.01,1.0,0.0633,0.549,0.388,19.0,0.947
1972_01,69,1972/01/IMG_0037_2R.jpg,1,49,1186,817,1338,150,таблица,,8.0,3.0,5.0,0.106,0.004,1.0,0.0549,0.475,0.492,9.0,1.0
1972_01,71,1972/01/IMG_0038_2R.jpg,0,76,331,800,768,150,нет,"не таблица: рёбер на месте 31%, букв в краске 23%, колонок 28",28.0,36.0,1.0,0.031,0.059,1.0,0.0477,0.23,0.311,47.0,0.191
1972_01,75,1972/01/IMG_0040_2R.jpg,0,50,243,822,529,150,таблица,,4.0,2.0,4.0,0.106,0.087,1.0,0.061,0.653,0.941,12.0,1.0
1972_02,3,1972/02/IMG_0054_2R.jpg,0,47,90,816,1424,150,нет,"одна вертикаль, и краска на 56% состоит из штрихов",1.0,4.0,2.0,0.065,0.102,1.0,0.0696,0.442,0.7,5.0,0.6
1972_02,4,1972/02/IMG_0055_1L.jpg,0,49,91,807,1414,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.155,0.0,0.055,0.805,0.571,1.0,1.0
1972_02,63,1972/02/IMG_0084_2R.jpg,0,42,288,809,629,150,таблица,,2.0,2.0,2.0,0.035,0.054,1.0,0.0933,0.782,0.75,6.0,1.0
1972_02,66,1972/02/IMG_0086_1L.jpg,0,159,407,697,607,150,таблица,,1.0,1.0,2.0,0.065,0.213,1.0,0.1173,0.776,1.0,4.0,1.0
1972_02,77,1972/02/IMG_0091_2R.jpg,0,47,260,803,522,150,таблица,,5.0,2.0,3.0,0.042,0.076,1.0,0.0795,0.683,1.0,12.0,1.0
